사용일자,호선명,역명,승차총승객수,하차총승객수,등록일자
20200829,중앙선,중랑,3014,2926,20200901
20200829,안산선,중앙,7346,7658,20200901
20200829,9호선2~3단계,중앙보훈병원,2443,2237,20200901
20200829,7호선,중화,5329,5058,20200901
20200829,9호선,증미,2839,2824,20200901
20200829,6호선,증산(명지대앞),4989,4879,20200901
20200829,경부선,지제,1385,1194,20200901
20200829,3호선,지축,1339,1323,20200901
20200829,중앙선,지평,24,38,20200901
20200829,경원선,지행,3186,3235,20200901
20200829,경부선,직산,407,377,20200901
20200829,경부선,진위,686,591,20200901
20200829,4호선,창동,11968,12860,20200901
20200829,6호선,창신,1384,1186,20200901
20200829,경춘선,천마산,812,823,20200901
20200829,경부선,천안,3295,3324,20200901
20200829,7호선,천왕,4421,4237,20200901
20200829,8호선,천호(풍납토성),8156,9168,20200901
20200829,5호선,천호(풍납토성),10206,9995,20200901
20200829,7호선,철산,9510,9622,20200901
20200829,6호선,청구,1591,1725,20200901
20200829,5호선,청구,1719,1547,20200901
20200829,7호선,청담,7452,7937,20200901
20200829,공항철도 1호선,청라국제도시,2151,2078,20200901
20200829,경원선,청량리(서울시립대입구),8208,9026,20200901
20200829,1호선,청량리(서울시립대입구),12185,12361,20200901
20200829,분당선,청명,1410,1372,20200901
20200829,경춘선,청평,1045,1277,20200901
20200829,경강선,초월,1224,1159,20200901
20200829,안산선,초지,1665,1691,20200901
20200829,4호선,총신대입구(이수),8944,9696,20200901
20200829,7호선,춘의,3644,3611,20200901
20200829,경춘선,춘천,837,847,20200901
20200829,4호선,충무로,7470,7649,20200901
20200829,2호선,충정로(경기대입구),3254,3361,20200901
20200829,5호선,충정로(경기대입구),1149,1054,20200901
20200829,경의선,탄현,2948,2901,20200901
20200829,6호선,태릉입구,2429,2672,20200901
20200829,7호선,태릉입구,3934,3592,20200901
20200829,분당선,태평,7524,7036,20200901
20200829,경춘선,퇴계원,1679,1548,20200901
20200829,경의선,파주,566,415,20200901
20200829,경강선,판교,1717,1635,20200901
20200829,중앙선,팔당,907,891,20200901
20200829,경춘선,평내호평,2599,2648,20200901
20200829,과천선,평촌,5270,5295,20200901
20200829,경부선,평택,7328,6983,20200901
20200829,경의선,풍산,2128,2196,20200901
20200829,7호선,하계,7497,6963,20200901
20200829,5호선,하남풍산,1857,2087,20200901
20200829,7호선,학동,6477,6786,20200901
20200829,3호선,학여울,660,627,20200901
20200829,6호선,한강진,3257,3890,20200901
20200829,경원선,한남,1830,1683,20200901
20200829,안산선,한대앞,3585,3528,20200901
20200829,4호선,한성대입구(삼선교),6137,5716,20200901
20200829,9호선2~3단계,한성백제,1000,859,20200901
20200829,2호선,한양대,2612,2623,20200901
20200829,분당선,한티,7418,7312,20200901
20200829,2호선,합정,13410,14451,20200901
20200829,6호선,합정,6206,5874,20200901
20200829,5호선,행당,3528,3117,20200901
20200829,경의선,행신,2799,2776,20200901
20200829,4호선,혜화,11810,12136,20200901
20200829,수인선,호구포,1412,1405,20200901
20200829,2호선,홍대입구,25365,26965,20200901
20200829,공항철도 1호선,홍대입구,4577,4446,20200901
20200829,경의선,홍대입구,858,949,20200901
20200829,3호선,홍제,8282,7871,20200901
20200829,우이신설선,화계,1621,1490,20200901
20200829,5호선,화곡,12959,12059,20200901
20200829,6호선,화랑대(서울여대입구),3935,3390,20200901
20200829,경부선,화서,2882,2831,20200901
20200829,경의선,화전,618,660,20200901
20200829,일산선,화정,7457,7842,20200901
20200829,중앙선,회기,11541,10981,20200901
20200829,경원선,회룡,5727,5791,20200901
20200829,4호선,회현(남대문시장),8790,9063,20200901
20200829,경의선,효창공원앞,1074,1202,20200901
20200829,6호선,효창공원앞,2932,2620,20200901
20200829,9호선,흑석(중앙대입구),3346,3364,20200901
20200828,우이신설선,4.19민주묘지,2202,2133,20200831
20200828,경원선,가능,5296,5110,20200831
20200828,8호선,가락시장,6401,7232,20200831
20200828,3호선,가락시장,7589,7409,20200831
20200828,7호선,가산디지털단지,39530,39825,20200831
20200828,경부선,가산디지털단지,14921,17337,20200831
20200828,9호선,가양,16801,16180,20200831
20200828,우이신설선,가오리,3288,3236,20200831
20200828,경의선,가좌,4174,3883,20200831
20200828,분당선,가천대,5475,6220,20200831
20200828,경춘선,가평,1227,1350,20200831
20200828,경인선,간석,4758,4619,20200831
20200828,경춘선,갈매,2352,2055,20200831
20200828,2호선,강남,66343,66499,20200831
20200828,7호선,강남구청,13283,15007,20200831
20200828,분당선,강남구청,7783,8983,20200831
20200828,5호선,강동,16233,14815,20200831
20200828,8호선,강동구청,8745,9192,20200831
20200828,경의선,강매,2427,2032,20200831
20200828,2호선,강변(동서울터미널),25149,26411,20200831
20200828,경춘선,강촌,295,341,20200831
20200828,5호선,개롱,5160,5467,20200831
20200828,경인선,개봉,17889,18258,20200831
20200828,분당선,개포동,2759,2972,20200831
20200828,9호선,개화,2122,1536,20200831
20200828,5호선,개화산,4244,3969,20200831
20200828,5호선,거여,6559,6182,20200831
20200828,2호선,건대입구,26190,28890,20200831
20200828,7호선,건대입구,9704,10173,20200831
20200828,공항철도 1호선,검암,5884,5762,20200831
20200828,경강선,경기광주,5523,5257,20200831
20200828,과천선,경마공원,1104,1079,20200831
20200828,3호선,경복궁(정부서울청사),13051,12582,20200831
20200828,3호선,경찰병원,6354,6302,20200831
20200828,공항철도 1호선,계양,7606,6947,20200831
20200828,경의선,계양,1,0,20200831
20200828,5호선,고덕,6808,6778,20200831
20200828,6호선,고려대(종암),6282,5966,20200831
20200828,3호선,고속터미널,30198,32126,20200831
20200828,9호선,고속터미널,8634,11670,20200831
20200828,7호선,고속터미널,11644,10217,20200831
20200828,안산선,고잔,6447,6190,20200831
20200828,경의선,곡산,460,492,20200831
20200828,경강선,곤지암,1586,1568,20200831
20200828,공항철도 1호선,공덕,1768,2149,20200831
20200828,6호선,공덕,14831,14416,20200831
20200828,5호선,공덕,11237,11995,20200831
20200828,경의선,공덕,2630,2371,20200831
20200828,7호선,공릉(서울과학기술대),9435,9415,20200831
20200828,9호선,공항시장,2427,2632,20200831
20200828,공항철도 1호선,공항화물청사,2124,2285,20200831
20200828,과천선,과천,3982,3557,20200831
20200828,경부선,관악,5848,5423,20200831
20200828,5호선,광나루(장신대),10467,9323,20200831
20200828,경부선,광명,2520,2348,20200831
20200828,7호선,광명사거리,19695,19591,20200831
20200828,경원선,광운대,6488,6065,20200831
20200828,5호선,광화문(세종문화회관),21914,22687,20200831
20200828,6호선,광흥창(서강),7041,6763,20200831
20200828,2호선,교대(법원.검찰청),28610,31958,20200831
20200828,3호선,교대(법원.검찰청),11346,7602,20200831
20200828,경부선,구로,15799,16145,20200831
20200828,2호선,구로디지털단지,52115,52130,20200831
20200828,분당선,구룡,1205,1178,20200831
20200828,중앙선,구리,10888,11015,20200831
20200828,9호선,구반포,2070,2191,20200831
20200828,6호선,구산,6035,4572,20200831
20200828,분당선,구성,3666,3800,20200831
20200828,2호선,구의(광진구청),19943,19511,20200831
20200828,경인선,구일,4813,5031,20200831
20200828,3호선,구파발,16217,15045,20200831
20200828,중앙선,국수,503,558,20200831
20200828,9호선,국회의사당,11552,11880,20200831
20200828,5호선,군자(능동),9132,9908,20200831
20200828,7호선,군자(능동),12320,9727,20200831
20200828,경부선,군포,6357,6309,20200831
20200828,경춘선,굴봉산,105,111,20200831
20200828,7호선,굴포천,7307,7719,20200831
20200828,5호선,굽은다리(강동구민회관앞),7763,7426,20200831
20200828,경춘선,금곡,1184,1111,20200831
20200828,경의선,금릉,3224,3277,20200831
20200828,경부선,금정,21351,21724,20200831
20200828,경부선,금천구청,9345,9376,20200831
20200828,경의선,금촌,4918,4854,20200831
20200828,3호선,금호,6779,6310,20200831
20200828,분당선,기흥,7331,7006,20200831
20200828,5호선,길동,6453,6791,20200831
20200828,4호선,길음,16215,15418,20200831
20200828,경춘선,김유정,169,196,20200831
20200828,9호선,김포공항,5799,8824,20200831
20200828,공항철도 1호선,김포공항,8531,5156,20200831
20200828,5호선,김포공항,5532,5402,20200831
20200828,5호선,까치산,25162,23998,20200831
20200828,7호선,까치울,6291,6036,20200831
20200828,2호선,낙성대(강감찬),23376,21911,20200831
20200828,7호선,남구로,14059,14829,20200831
20200828,수인선,남동인더스파크,2060,2219,20200831
20200828,3호선,남부터미널(예술의전당),23628,24575,20200831
20200828,7호선,남성,9612,8832,20200831
20200828,경부선,남영,7936,8146,20200831
20200828,경춘선,남춘천,1642,1755,20200831
20200828,4호선,남태령,927,786,20200831
20200828,8호선,남한산성입구(성남법원.검찰청),11218,10061,20200831
20200828,7호선,내방,12543,12423,20200831
20200828,9호선,노들,3737,3181,20200831
20200828,경부선,노량진,6107,6091,20200831
20200828,9호선,노량진,19611,19112,20200831
20200828,7호선,노원,15788,16899,20200831
20200828,4호선,노원,15164,17238,20200831
20200828,3호선,녹번,12188,10852,20200831
20200828,6호선,녹사평(용산구청),3594,3501,20200831
20200828,경원선,녹양,3670,3501,20200831
20200828,경원선,녹천,3843,3170,20200831
20200828,7호선,논현,17011,18808,20200831
20200828,경의선,능곡,2972,2686,20200831
20200828,8호선,단대오거리,8439,7966,20200831
20200828,수인선,달월,79,61,20200831
20200828,5호선,답십리,13504,12388,20200831
20200828,4호선,당고개,10741,9749,20200831
20200828,2호선,당산,15790,18502,20200831
20200828,9호선,당산,15095,14640,20200831
20200828,경부선,당정,4962,4737,20200831
20200828,일산선,대곡,1491,1191,20200831
20200828,과천선,대공원,1143,1228,20200831
20200828,7호선,대림(구로구청),6636,6640,20200831
20200828,2호선,대림(구로구청),21411,21632,20200831
20200828,분당선,대모산입구,2880,2644,20200831
20200828,경부선,대방,10525,10556,20200831
20200828,경춘선,대성리,441,390,20200831
20200828,안산선,대야미,4066,3579,20200831
20200828,3호선,대청,7902,7224,20200831
20200828,3호선,대치,8445,8521,20200831
20200828,일산선,대화,10743,8505,20200831
20200828,6호선,대흥(서강대앞),6461,6616,20200831
20200828,경원선,덕계,2126,1897,20200831
20200828,중앙선,덕소,4650,4529,20200831
20200828,경원선,덕정,4462,4375,20200831
20200828,분당선,도곡,5115,5102,20200831
20200828,3호선,도곡,3972,4023,20200831
20200828,중앙선,도농,7858,7237,20200831
20200828,2호선,도림천,1124,1198,20200831
20200828,경원선,도봉,4993,4858,20200831
20200828,경원선,도봉산,5942,3462,20200831
20200828,7호선,도봉산,7430,8592,20200831
20200828,중앙선,도심,2030,1591,20200831
20200828,경인선,도원,2543,2510,20200831
20200828,경인선,도화,3065,2722,20200831
20200828,3호선,독립문,5680,5642,20200831
20200828,6호선,독바위,2366,2452,20200831
20200828,경부선,독산,14119,14884,20200831
20200828,6호선,돌곶이,6789,6136,20200831
20200828,1호선,동대문,9541,9265,20200831
20200828,4호선,동대문,17212,17648,20200831
20200828,5호선,동대문역사문화공원(DDP),2369,2684,20200831
20200828,2호선,동대문역사문화공원(DDP),9299,10471,20200831
20200828,4호선,동대문역사문화공원(DDP),11934,11455,20200831
20200828,3호선,동대입구,5937,6121,20200831
20200828,경원선,동두천,1445,1753,20200831
20200828,경원선,동두천중앙,2426,2454,20200831
20200828,1호선,동묘앞,6318,6537,20200831
20200828,6호선,동묘앞,6429,6430,20200831
20200828,경인선,동암,13083,12992,20200831
20200828,경인선,동인천,11517,10993,20200831
20200828,4호선,동작(현충원),1823,1897,20200831
20200828,9호선,동작(현충원),1372,1077,20200831
20200828,경부선,두정,3957,3810,20200831
20200828,5호선,둔촌동,6629,6651,20200831
20200828,9호선2~3단계,둔촌오륜,760,731,20200831
20200828,9호선,등촌,8865,8785,20200831
20200828,6호선,디지털미디어시티,11138,12188,20200831
20200828,경의선,디지털미디어시티,1994,1865,20200831
20200828,공항철도 1호선,디지털미디어시티,10225,9181,20200831
20200828,2호선,뚝섬,16466,17912,20200831
20200828,7호선,뚝섬유원지,6067,6020,20200831
20200828,5호선,마곡,7511,7171,20200831
20200828,공항철도 1호선,마곡나루(서울식물원),6329,5535,20200831
20200828,9호선,마곡나루(서울식물원),8524,8521,20200831
20200828,일산선,마두,5807,6184,20200831
20200828,7호선,마들,10094,9515,20200831
20200828,경춘선,마석,3011,2957,20200831
20200828,5호선,마장,4813,4511,20200831
20200828,5호선,마천,4658,4670,20200831
20200828,5호선,마포,11492,11968,20200831
20200828,6호선,마포구청,11529,10332,20200831
20200828,중앙선,망우,6311,6203,20200831
20200828,6호선,망원,11104,12140,20200831
20200828,경원선,망월사,5844,5966,20200831
20200828,분당선,망포,10943,10053,20200831
20200828,분당선,매교,1803,1864,20200831
20200828,3호선,매봉,9976,9476,20200831
20200828,분당선,매탄권선,3623,3366,20200831
20200828,7호선,먹골,8739,8473,20200831
20200828,7호선,면목,13408,12808,20200831
20200828,4호선,명동,12931,13498,20200831
20200828,5호선,명일,6638,6874,20200831
20200828,경부선,명학,7646,7561,20200831
20200828,분당선,모란,16235,16293,20200831
20200828,8호선,모란,3507,2548,20200831
20200828,5호선,목동,14124,15646,20200831
20200828,8호선,몽촌토성(평화의문),4182,4484,20200831
20200828,3호선,무악재,3202,3143,20200831
20200828,2호선,문래,17390,17924,20200831
20200828,경의선,문산,3970,4024,20200831
20200828,8호선,문정,18204,19107,20200831
20200828,분당선,미금,12167,13142,20200831
20200828,5호선,미사,8481,8737,20200831
20200828,4호선,미아(서울사이버대학),12923,12306,20200831
20200828,4호선,미아사거리,23383,22697,20200831
20200828,안산선,반월,3521,3321,20200831
20200828,7호선,반포,5138,4908,20200831
20200828,5호선,발산,14441,15253,20200831
20200828,2호선,방배,13791,14170,20200831
20200828,5호선,방이,5637,5843,20200831
